STATION,DATE,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00308910,20101126,35,14.7,42.4,27.7,9.3,6.9,10.6,9.1
GHCND:USC00308910,20101127,34.6,14.6,41.9,27.3,9.3,6.8,10.6,9.2
GHCND:USC00308910,20101128,34.2,14.5,41.5,27,9.4,6.8,10.6,9.3
GHCND:USC00308910,20101129,33.8,14.4,41,26.6,9.4,6.8,10.6,9.4
GHCND:USC00308910,20101130,33.4,14.3,40.5,26.3,9.4,6.7,10.5,9.4
GHCND:USC00308910,20101201,33,14.2,40.1,25.9,9.5,6.7,10.5,9.5
GHCND:USC00308910,20101202,32.6,14.1,39.6,25.5,9.5,6.7,10.4,9.6
GHCND:USC00308910,20101203,32.2,14,39.2,25.2,9.5,6.6,10.4,9.6
GHCND:USC00308910,20101204,31.8,14,38.8,24.8,9.5,6.6,10.4,9.7
GHCND:USC00308910,20101205,31.4,13.9,38.3,24.4,9.5,6.6,10.3,9.8
GHCND:USC00308910,20101206,31,13.9,37.9,24.1,9.5,6.6,10.3,9.8
GHCND:USC00308910,20101207,30.6,13.8,37.5,23.7,9.5,6.6,10.3,9.9
GHCND:USC00308910,20101208,30.2,13.8,37.1,23.3,9.5,6.6,10.2,9.9
GHCND:USC00308910,20101209,29.9,13.8,36.7,23,9.6,6.6,10.2,10
GHCND:USC00308910,20101210,29.5,13.7,36.4,22.6,9.6,6.6,10.2,10.1
GHCND:USC00308910,20101211,29.1,13.7,36,22.3,9.6,6.6,10.1,10.1
GHCND:USC00308910,20101212,28.8,13.7,35.6,21.9,9.6,6.6,10.1,10.2
GHCND:USC00308910,20101213,28.4,13.7,35.3,21.6,9.6,6.6,10.1,10.2
GHCND:USC00308910,20101214,28.1,13.8,35,21.2,9.6,6.6,10.1,10.2
GHCND:USC00308910,20101215,27.8,13.8,34.6,20.9,9.6,6.6,10.1,10.3
GHCND:USC00308910,20101216,27.4,13.8,34.3,20.5,9.6,6.7,10.1,10.3
GHCND:USC00308910,20101217,27.1,13.8,34,20.2,9.7,6.7,10.1,10.4
GHCND:USC00308910,20101218,26.8,13.9,33.8,19.9,9.7,6.8,10.1,10.5
GHCND:USC00308910,20101219,26.5,13.9,33.5,19.6,9.8,6.8,10.2,10.6
GHCND:USC00308910,20101220,26.3,14,33.2,19.3,9.8,6.8,10.2,10.6
GHCND:USC00308910,20101221,26,14,33,19,9.9,6.9,10.2,10.7
GHCND:USC00308910,20101222,25.7,14,32.7,18.7,9.9,6.9,10.3,10.8
GHCND:USC00308910,20101223,25.5,14.1,32.5,18.4,10,6.9,10.3,10.8
GHCND:USC00308910,20101224,25.2,14.1,32.3,18.2,10,6.9,10.4,10.9
GHCND:USC00308910,20101225,25,14.2,32.1,17.9,10.1,7,10.4,10.9
GHCND:USC00308910,20101226,24.8,14.2,31.9,17.7,10.2,7,10.5,11
GHCND:USC00308910,20101227,24.6,14.3,31.7,17.4,10.2,7.1,10.6,11.1
GHCND:USC00308910,20101228,24.4,14.4,31.6,17.2,10.3,7.1,10.6,11.2
GHCND:USC00308910,20101229,24.2,14.4,31.4,17,10.4,7.1,10.7,11.3
GHCND:USC00308910,20101230,24,14.5,31.3,16.8,10.5,7.2,10.8,11.4
GHCND:USC00308910,20101231,23.9,14.5,31.1,16.6,10.6,7.2,10.9,11.5
GHCND:USC00302031,20100101,21.3,16.2,29.4,13.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100102,21.2,16.3,29.3,13,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100103,21,16.4,29.2,12.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100104,20.8,16.5,29.1,12.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100105,20.7,16.6,29,12.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100106,20.6,16.7,28.9,12.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100107,20.4,16.8,28.8,12.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100108,20.3,16.9,28.8,11.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100109,20.2,17,28.7,11.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100110,20.2,17.1,28.7,11.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100111,20.1,17.2,28.7,11.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100112,20,17.3,28.7,11.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100113,20,17.5,28.7,11.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100114,20,17.6,28.8,11.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100115,19.9,17.7,28.8,11.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100116,19.9,17.8,28.8,11,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100117,19.9,18,28.9,10.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100118,19.9,18.1,29,10.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100119,19.9,18.2,29,10.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100120,19.9,18.3,29.1,10.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100121,20,18.4,29.2,10.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100122,20,18.5,29.3,10.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100123,20,18.6,29.4,10.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100124,20.1,18.7,29.5,10.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100125,20.1,18.8,29.6,10.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100126,20.2,18.9,29.7,10.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100127,20.3,19,29.8,10.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100128,20.4,19.1,29.9,10.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100129,20.4,19.2,30,10.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100130,20.5,19.2,30.1,10.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100131,20.6,19.3,30.3,11,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100201,20.7,19.4,30.4,11,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100202,20.8,19.4,30.5,11.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100203,20.9,19.5,30.6,11.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100204,21,19.5,30.8,11.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100205,21.1,19.5,30.9,11.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100206,21.2,19.6,31,11.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100207,21.4,19.6,31.2,11.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100208,21.5,19.6,31.3,11.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100209,21.6,19.6,31.5,11.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100210,21.8,19.6,31.6,12,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100211,21.9,19.6,31.8,12.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100212,22.1,19.7,31.9,12.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100213,22.2,19.7,32.1,12.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100214,22.4,19.7,32.2,12.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100215,22.6,19.7,32.4,12.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100216,22.8,19.7,32.6,12.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100217,22.9,19.6,32.8,13.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100218,23.1,19.6,33,13.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100219,23.3,19.6,33.1,13.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100220,23.5,19.6,33.4,13.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100221,23.7,19.6,33.6,13.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100222,24,19.6,33.8,14.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100223,24.2,19.6,34,14.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100224,24.4,19.6,34.2,14.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100225,24.7,19.6,34.5,14.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100226,24.9,19.6,34.7,15.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100227,25.2,19.6,35,15.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100228,25.4,19.6,35.3,15.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100301,25.7,19.7,35.5,15.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100302,26,19.7,35.8,16.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100303,26.3,19.7,36.1,16.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100304,26.6,19.7,36.4,16.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100305,26.9,19.7,36.8,17,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100306,27.2,19.8,37.1,17.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100307,27.5,19.8,37.4,17.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100308,27.9,19.8,37.8,17.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100309,28.2,19.8,38.1,18.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100310,28.5,19.9,38.5,18.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100311,28.9,19.9,38.8,18.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100312,29.2,20,39.2,19.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100313,29.6,20,39.6,19.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100314,30,20.1,40,20,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100315,30.4,20.1,40.4,20.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100316,30.8,20.1,40.8,20.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100317,31.1,20.2,41.2,21,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100318,31.5,20.2,41.7,21.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100319,32,20.3,42.1,21.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100320,32.4,20.4,42.5,22.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100321,32.8,20.4,43,22.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100322,33.2,20.5,43.4,23,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100323,33.6,20.5,43.9,23.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100324,34.1,20.6,44.3,23.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100325,34.5,20.6,44.8,24.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100326,34.9,20.7,45.3,24.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100327,35.4,20.7,45.7,25,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100328,35.8,20.8,46.2,25.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100329,36.3,20.8,46.7,25.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100330,36.7,20.9,47.2,26.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100331,37.2,20.9,47.6,26.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100401,37.6,21,48.1,27.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100402,38.1,21,48.6,27.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100403,38.6,21,49.1,28,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100404,39,21.1,49.6,28.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100405,39.5,21.1,50.1,28.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100406,40,21.2,50.5,29.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100407,40.4,21.2,51,29.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100408,40.9,21.2,51.5,30.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100409,41.4,21.3,52,30.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100410,41.8,21.3,52.5,31.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100411,42.3,21.4,53,31.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100412,42.7,21.4,53.4,32,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100413,43.2,21.4,53.9,32.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100414,43.7,21.5,54.4,32.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100415,44.1,21.5,54.9,33.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100416,44.6,21.5,55.3,33.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100417,45,21.6,55.8,34.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100418,45.5,21.6,56.3,34.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100419,45.9,21.6,56.7,35.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100420,46.4,21.7,57.2,35.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100421,46.8,21.7,57.6,35.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100422,47.2,21.7,58.1,36.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100423,47.6,21.8,58.5,36.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100424,48.1,21.8,59,37.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100425,48.5,21.8,59.4,37.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100426,48.9,21.9,59.8,38,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100427,49.3,21.9,60.3,38.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100428,49.7,21.9,60.7,38.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100429,50.1,22,61.1,39.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100430,50.5,22,61.5,39.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100501,50.9,22,61.9,39.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100502,51.3,22.1,62.3,40.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100503,51.7,22.1,62.7,40.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100504,52,22.2,63.1,41,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100505,52.4,22.2,63.5,41.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100506,52.8,22.2,63.9,41.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100507,53.1,22.3,64.2,42,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100508,53.5,22.3,64.6,42.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100509,53.8,22.3,65,42.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100510,54.1,22.4,65.3,43,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100511,54.5,22.4,65.7,43.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100512,54.8,22.4,66,43.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100513,55.1,22.4,66.3,43.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100514,55.4,22.5,66.7,44.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100515,55.8,22.5,67,44.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100516,56.1,22.5,67.3,44.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100517,56.4,22.5,67.6,45.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100518,56.7,22.5,67.9,45.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100519,57,22.5,68.2,45.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100520,57.3,22.5,68.5,46,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100521,57.6,22.5,68.8,46.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100522,57.8,22.5,69.1,46.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100523,58.1,22.5,69.4,46.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100524,58.4,22.5,69.7,47.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100525,58.7,22.5,69.9,47.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100526,59,22.5,70.2,47.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100527,59.2,22.5,70.5,48,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100528,59.5,22.5,70.7,48.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100529,59.8,22.5,71,48.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100530,60,22.5,71.3,48.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100531,60.3,22.4,71.5,49.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100601,60.6,22.4,71.8,49.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100602,60.8,22.4,72,49.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100603,61.1,22.3,72.3,49.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100604,61.4,22.3,72.5,50.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100605,61.6,22.3,72.8,50.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100606,61.9,22.2,73,50.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100607,62.2,22.2,73.3,51.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100608,62.4,22.2,73.5,51.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100609,62.7,22.1,73.8,51.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100610,63,22.1,74,51.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100611,63.2,22.1,74.3,52.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100612,63.5,22,74.5,52.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100613,63.7,22,74.7,52.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100614,64,22,75,53,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100615,64.3,21.9,75.2,53.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100616,64.5,21.9,75.5,53.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100617,64.8,21.9,75.7,53.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100618,65,21.9,75.9,54.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100619,65.3,21.9,76.2,54.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100620,65.5,21.8,76.4,54.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100621,65.7,21.8,76.7,54.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100622,66,21.8,76.9,55.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100623,66.2,21.8,77.1,55.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100624,66.4,21.8,77.3,55.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100625,66.7,21.8,77.6,55.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100626,66.9,21.8,77.8,56,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100627,67.1,21.8,78,56.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100628,67.3,21.8,78.2,56.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100629,67.5,21.8,78.4,56.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100630,67.7,21.8,78.6,56.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100701,67.9,21.8,78.8,57,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100702,68.1,21.8,79,57.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100703,68.3,21.8,79.2,57.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100704,68.4,21.9,79.3,57.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100705,68.6,21.9,79.5,57.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100706,68.7,21.9,79.7,57.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100707,68.9,21.9,79.8,57.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100708,69,21.9,80,58,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100709,69.1,22,80.1,58.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100710,69.2,22,80.2,58.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100711,69.3,22,80.3,58.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100712,69.4,22,80.4,58.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100713,69.5,22.1,80.5,58.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100714,69.5,22.1,80.6,58.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100715,69.6,22.1,80.6,58.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100716,69.6,22.1,80.7,58.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100717,69.7,22.2,80.8,58.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100718,69.7,22.2,80.8,58.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100719,69.7,22.2,80.8,58.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100720,69.7,22.2,80.8,58.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100721,69.7,22.2,80.8,58.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100722,69.7,22.2,80.8,58.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100723,69.7,22.3,80.8,58.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100724,69.7,22.3,80.8,58.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100725,69.6,22.3,80.8,58.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100726,69.6,22.3,80.7,58.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100727,69.5,22.3,80.7,58.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100728,69.5,22.3,80.6,58.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100729,69.4,22.3,80.5,58.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100730,69.3,22.3,80.5,58.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100731,69.2,22.3,80.4,58.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100801,69.2,22.3,80.3,58,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100802,69.1,22.3,80.2,57.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100803,69,22.3,80.1,57.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100804,68.9,22.3,80,57.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100805,68.8,22.3,79.9,57.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100806,68.6,22.3,79.8,57.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100807,68.5,22.3,79.7,57.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100808,68.4,22.3,79.5,57.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100809,68.3,22.3,79.4,57.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100810,68.1,22.3,79.3,57,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100811,68,22.3,79.1,56.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100812,67.9,22.3,79,56.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100813,67.7,22.3,78.9,56.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100814,67.6,22.3,78.7,56.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100815,67.4,22.3,78.6,56.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100816,67.3,22.3,78.4,56.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100817,67.1,22.3,78.3,55.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100818,67,22.3,78.1,55.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100819,66.8,22.4,78,55.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100820,66.6,22.4,77.8,55.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100821,66.4,22.4,77.6,55.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100822,66.3,22.4,77.5,55,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100823,66.1,22.5,77.3,54.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100824,65.9,22.5,77.1,54.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100825,65.7,22.5,77,54.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100826,65.5,22.6,76.8,54.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100827,65.3,22.6,76.6,54,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100828,65.1,22.7,76.4,53.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100829,64.8,22.7,76.2,53.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100830,64.6,22.7,76,53.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100831,64.4,22.8,75.8,53,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100901,64.1,22.8,75.6,52.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100902,63.9,22.9,75.3,52.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100903,63.6,22.9,75.1,52.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100904,63.4,23,74.8,51.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100905,63.1,23,74.6,51.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100906,62.8,23,74.3,51.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100907,62.5,23.1,74,51,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100908,62.2,23.1,73.8,50.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100909,61.9,23.1,73.5,50.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100910,61.6,23.2,73.2,50,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100911,61.3,23.2,72.8,49.7,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100912,60.9,23.2,72.5,49.3,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100913,60.6,23.2,72.2,49,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100914,60.2,23.2,71.8,48.6,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100915,59.9,23.2,71.5,48.2,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100916,59.5,23.2,71.1,47.9,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100917,59.1,23.2,70.7,47.5,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100918,58.7,23.2,70.3,47.1,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100919,58.3,23.2,69.9,46.8,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100920,57.9,23.1,69.5,46.4,-9999,-9999,-9999,-9999
GHCND:USC00302031,20100921,57.5,23.1,69.1,46,-9999,-9999,-9999,-9999
